ORDERTYPE,CUSTOMER,ITEMCODE,ORDERDATE,ORDERNO,OREDEREDQUANTITY,DELIVERYDATE,INVOICENO,DELIVEREDQUANTITY
ES1,C00246,IT0001020,18-Feb-17,262715,160,18-Feb-17,21601978,160
ES3,C00246,IT0001076,30-Mar-17,263083,250,2-Apr-17,21603824,250
ES3,C00201,IT0001076,22-Aug-17,264337,400,24-Aug-17,21609798,400
ES1,C00246,IT0001076,6-Jan-17,262052,250,6-Jan-17,21600144,250
ES1,C00315,IT0001151,30-Nov-17,265242,240,7-Dec-17,21613362,128
ES1,C00315,IT0001151,30-Nov-17,265242,240,20-Dec-17,21613740,48
ES1,C00315,IT0001151,30-Nov-17,265242,240,22-Dec-17,21613855,64
ES1,C00354,IT0001164,23-Jan-17,262446,6,1-Feb-17,21601248,6
ES1,C00238,IT0001471,9-Oct-17,264729,38,12-Oct-17,21611381,38
ES1,C00361,IT0001080,17-Feb-17,221288,67,20-Feb-17,21601950,67
ESR,C00363,IT0001122,16-Aug-17,221443,-5,16-Aug-17,21600069,-5
ES1,C00237,IT0001433,6-Mar-17,291464,20,21-Mar-17,21603243,20
ES1,C00335,IT0001307,16-Feb-17,280527,2000,22-Jun-17,21607544,2000
ES1,C00340,IT0001176,22-Nov-17,265161,6,24-Nov-17,21612879,6
ES1,C00287,IT0001020,18-Jan-17,262375,320,19-Jan-17,21600655,160
ES1,C00287,IT0001020,18-Jan-17,262375,320,31-Jan-17,21601165,160
ES1,C00301,IT0001076,27-Dec-16,262198,1000,5-Jan-17,21600152,500
ES1,C00315,IT0001088,8-Sep-17,264513,320,24-Sep-17,21610753,320
ES1,C00315,IT0001176,17-Mar-17,262981,12,23-Mar-17,21603402,12
ES1,C00205,IT0001020,24-Mar-17,263047,800,27-Mar-17,21603604,160
ES1,C00205,IT0001020,24-Mar-17,263047,800,28-Mar-17,21603604,160
ES1,C00205,IT0001020,24-Mar-17,263047,800,29-Mar-17,21603652,160
ES1,C00301,IT0001076,27-Dec-16,262198,1000,14-Jan-17,21600454,500
ES1,C00110,IT0001088,11-Oct-17,264767,640,21-Nov-17,21612722,160
ES1,C00110,IT0001088,11-Oct-17,264767,640,27-Nov-17,21612985,160
ES1,C00110,IT0001088,11-Oct-17,264767,640,29-Nov-17,21613054,320
ES1,C00301,IT0001076,5-Oct-17,264705,750,10-Oct-17,21611261,750
ES1,C00238,IT0001076,30-May-17,263636,1500,19-Jun-17,21607388,750
ES1,C00238,IT0001076,30-May-17,263636,1500,27-Jun-17,21607677,750
ES1,C00237,IT0001433,15-Mar-17,291489,20,29-Mar-17,21603631,20
ES1,C00350,IT0001151,7-Dec-17,265294,1000,7-Dec-17,21613363,496
ES1,C00238,IT0001162,6-Oct-16,261537,30,9-Jan-17,21600220,30
ES1,C00283,IT0001151,19-Dec-17,265420,64,21-Dec-17,21613798,64
ES3,C00110,IT0001151,14-Mar-17,262950,96,26-Mar-17,21603464,96
ES1,C00113,IT0001151,9-Aug-17,264159,224,10-Aug-17,21609203,152
ES1,C00257,IT0001076,6-Mar-17,262868,500,7-Mar-17,21602692,500
ES1,C00205,IT0001020,24-Mar-17,263047,800,29-Mar-17,21603716,160
ES1,C00205,IT0001020,24-Mar-17,263047,800,30-Mar-17,21603756,160
ES1,C00354,IT0001020,17-Apr-17,263236,320,18-Apr-17,21604569,320
ES1,C00102,IT0001020,24-May-17,263571,1600,17-Sep-17,21610416,160
ES1,C00102,IT0001020,24-May-17,263571,1600,4-Oct-17,21611077,160
ES1,C00289,IT0001108,18-May-17,263476,50,30-May-17,21606516,50
ES1,C00301,IT0001113,13-Nov-17,265068,72,21-Nov-17,21612699,72
ES1,C00253,IT0001028,22-Aug-17,291765,20,25-Aug-17,21609781,20
ES1,C00182,IT0001113,8-Feb-17,262541,50,8-Feb-17,21601460,50
ES1,C00113,IT0001151,9-Aug-17,264159,224,20-Aug-17,21609527,72
ES1,C00173,IT0001159,7-Mar-17,291465,200,21-May-17,21606039,64
ES1,C00173,IT0001159,7-Mar-17,291465,200,30-May-17,21606480,136
ES1,C00102,IT0001020,24-May-17,263571,1600,10-Oct-17,21611204,160
ES1,C00311,IT0001020,12-Jul-17,263932,320,13-Jul-17,21608166,320
ES1,C00127,IT0001076,20-Jan-17,262410,500,21-Jan-17,21600760,500
ES1,C00308,IT0001024,30-Jan-17,291378,1250,31-Jan-17,21601145,640
ES3,C00118,IT0001266,9-Jun-17,263560,15000,13-Jun-17,21607125,5016
ES1,C00329,IT0001076,2-Jun-17,263644,50,2-Jun-17,21606676,50
ES3,C00158,IT0001088,16-Jan-17,262353,10,26-Jan-17,21600920,10
ES1,C00113,IT0001076,9-Aug-17,264159,500,30-Aug-17,21609998,250
ES1,C00113,IT0001076,9-Aug-17,264159,500,14-Sep-17,21610392,250
ES1,C00104,IT0001088,17-Apr-17,263231,500,21-Apr-17,21604637,500
ES1,C00216,IT0001088,2-Jan-17,262246,1120,3-Jan-17,21600080,320
ES1,C00216,IT0001088,2-Jan-17,262246,1120,2-Feb-17,21601268,160
ES1,C00216,IT0001088,2-Jan-17,262246,1120,11-Feb-17,21601655,320
ES1,C00315,IT0001173,20-Oct-17,264831,30,22-Oct-17,21611673,30
ES1,C00311,IT0001113,6-Jun-17,263677,504,6-Jun-17,21606828,216
ES1,C00311,IT0001113,6-Jun-17,263677,504,9-Jun-17,21607021,216
ES1,C00311,IT0001113,6-Jun-17,263677,504,20-Jun-17,21607403,72
ES1,C00311,IT0001113,24-Dec-17,265461,72,28-Dec-17,21614087,72
ESR,C00359,IT0001086,27-Apr-17,221364,-4,27-Apr-17,21600036,-4
ES1,C00367,IT0001159,27-Apr-17,291581,20,14-Jul-17,21608176,20
ES1,C00102,IT0001159,13-Oct-17,264782,80,18-Oct-17,21611529,40
ES1,C00238,IT0001113,9-Feb-17,262600,216,25-Feb-17,21602261,144
ES1,C00120,IT0001494,24-Mar-17,263051,25,27-Mar-17,21603589,25
ES1,C00315,IT0001381,18-Oct-17,264835,3,23-Oct-17,21611694,3
ES1,C00245,IT0001494,9-Nov-17,291883,116,22-Nov-17,21612778,116
ES1,C00290,IT0001494,20-Jul-17,291718,24,31-Jul-17,21608801,24
ES3,C00115,IT0001367,15-Sep-17,264533,400,15-Sep-17,21610395,266
ES1,C00102,IT0001159,13-Oct-17,264782,80,21-Nov-17,21612673,24
ES1,C00301,IT0001162,3-Oct-17,264674,60,14-Nov-17,21612459,60
ES1,C00182,IT0001151,31-May-17,263620,24,31-May-17,21606596,24
ES1,C00283,IT0001433,20-Oct-17,264852,6,24-Oct-17,21611739,6
ES3,C00313,IT0001481,4-Jul-17,263900,50,3-Nov-17,21612133,25
ES3,C00102,IT0001494,23-Jun-17,263833,15,29-Jun-17,21607810,15
ES1,C00372,IT0001381,5-Jul-17,263814,24,9-Jul-17,21608000,24
ES1,C00216,IT0001088,2-Jan-17,262246,1120,14-Feb-17,21601754,160
ES1,C00216,IT0001088,2-Jan-17,262246,1120,7-Apr-17,21604074,160
ES1,C00301,IT0001088,27-Apr-17,263302,640,9-May-17,21605530,160
ES1,C00301,IT0001088,27-Apr-17,263302,640,15-May-17,21605793,160
ES1,C00301,IT0001088,27-Apr-17,263302,640,18-May-17,21606020,160
ES1,C00312,IT0001414,28-Nov-17,265197,10,7-Dec-17,21613357,10
ES1,C00115,IT0001159,24-Jul-17,264024,32,26-Jul-17,21608608,32
ES1,C00313,IT0001088,21-Jan-17,262417,160,25-Jan-17,21600866,160
ES3,C00246,IT0001088,22-Feb-17,262744,160,22-Feb-17,21602144,160
ES3,C00313,IT0001088,26-Jan-17,262481,320,27-Jan-17,21600985,320
ES1,C00101,IT0001076,12-Jun-17,263746,250,14-Jun-17,21607185,250
ES3,C00304,IT0001113,5-Sep-17,264463,50,5-Sep-17,21610156,10
ES3,C00304,IT0001113,5-Sep-17,264463,50,8-Sep-17,21610326,40
ES3,C00246,IT0001113,3-May-17,263351,72,3-May-17,21605296,72
ES3,C00366,IT0001076,21-Dec-17,265441,1000,26-Dec-17,21613960,1000
ES1,C00205,IT0001088,15-Dec-16,262053,1280,5-Jan-17,21600134,160
ES1,C00205,IT0001088,15-Dec-16,262053,1280,16-Jan-17,21600516,160
ES1,C00360,IT0001430,21-Apr-17,221284,2,23-Apr-17,21604683,2
ES1,C00313,IT0001433,25-Jul-17,264020,33,30-Jul-17,21608830,33
ES3,C00246,IT0001162,14-Jun-17,263752,30,18-Jun-17,21607340,30
ES3,C00246,IT0001162,8-Nov-17,265030,12,9-Nov-17,21612321,12
ES3,C00316,IT0001126,26-May-17,263604,1000,9-Nov-17,21612299,92
ES3,C00316,IT0001126,26-May-17,263604,1000,10-Dec-17,21613396,11
ES3,C00313,IT0001162,4-Dec-17,265229,120,29-Dec-17,21614143,60
ES1,C00311,IT0001133,9-Apr-17,263164,204,11-Apr-17,21604196,204
ES1,C00113,IT0001124,9-Aug-17,264159,56,6-Sep-17,21610262,56
ES1,C00311,IT0001133,10-Mar-17,262913,120,13-Mar-17,21602920,102
ES1,C00315,IT0001178,11-Feb-17,262587,10,13-Feb-17,21601666,10
ES1,C00205,IT0001088,15-Dec-16,262053,1280,24-Jan-17,21600852,160
ES1,C00301,IT0001088,27-Apr-17,263302,640,21-May-17,21606141,160
ES1,C00329,IT0001088,28-Jan-17,262488,100,28-Jan-17,21601109,100
ES1,C00301,IT0001012,13-Oct-17,264779,2500,26-Oct-17,21611858,500
ES1,C00205,IT0001088,15-Dec-16,262053,1280,26-Jan-17,21600925,320
ES1,C00238,IT0001113,9-Feb-17,262600,216,27-Feb-17,21602297,72
ES1,C00237,IT0001043,10-Jan-17,291332,72,12-Jan-17,21600333,72
ES3,C00158,IT0001088,2-Mar-17,262844,36,7-Apr-17,21604027,36
ES3,C00306,IT0001088,21-Jul-17,263865,480,28-Jul-17,21608695,320
ES3,C00306,IT0001088,21-Jul-17,263865,480,11-Aug-17,21609209,160
ES1,C00257,IT0001088,13-Feb-17,262656,320,17-Feb-17,21601921,160
ES1,C00257,IT0001088,13-Feb-17,262656,320,23-Feb-17,21602145,160
ES1,C00237,IT0001016,30-Nov-17,291921,500,7-Dec-17,21613257,500
ES1,C00125,IT0001012,12-Dec-17,265246,250,12-Dec-17,21613460,250
ES3,C00342,IT0001162,20-Jan-17,262352,44,23-Jan-17,21600808,44
ES3,C00102,IT0001162,12-May-17,263465,30,16-May-17,21605845,30
ES1,C00313,IT0001151,21-Jan-17,262417,200,25-Jan-17,21600866,200
ES1,C00205,IT0001494,16-May-17,263451,100,18-May-17,21605957,100
ES1,C00238,IT0001151,10-Mar-17,262921,320,26-Mar-17,21603536,320
ES1,C00127,IT0001040,12-Jun-17,263739,144,12-Jun-17,21607057,72
ES1,C00127,IT0001040,12-Jun-17,263739,144,12-Jul-17,21608126,72
ES1,C00304,IT0001088,25-Feb-17,262778,125,8-Mar-17,21602768,125
ES1,C00301,IT0001012,13-Oct-17,264779,2500,31-Oct-17,21612005,250
ES1,C00106,IT0001088,27-Nov-17,265199,100,7-Dec-17,21613324,100
ES1,C00301,IT0001012,13-Oct-17,264779,2500,6-Nov-17,21612146,250
ES1,C00238,IT0001471,5-Oct-16,261530,19,17-May-17,21605889,19
ES1,C00283,IT0001151,18-Aug-17,264300,48,22-Aug-17,21609634,48
ES3,C00238,IT0001151,29-Sep-17,264666,240,12-Oct-17,21611377,80
ES3,C00238,IT0001151,29-Sep-17,264666,240,15-Oct-17,21611420,140
ESR,C00363,IT0001138,16-Aug-17,221443,-5,16-Aug-17,21600069,-5
ES1,C00355,IT0001227,21-Jan-17,221260,120,29-May-17,21606421,120
ES1,C00361,IT0001124,29-Aug-17,221454,10,20-Sep-17,21610586,10
ES1,C00313,IT0001433,5-Jan-17,262274,20,9-Jan-17,21600245,20
ES1,C00246,IT0001467,3-Apr-17,263118,33,3-Apr-17,21603899,33
ES1,C00313,IT0001406,19-Sep-16,261423,34,14-Apr-17,21604386,34
ES1,C00283,IT0001028,7-Jun-17,263707,180,9-Jun-17,21606967,180
ES1,C00313,IT0001415,27-Apr-17,263320,15,30-Apr-17,21605190,13
ES1,C00313,IT0001415,27-Apr-17,263320,15,11-May-17,21605689,2
ES3,C00128,IT0001068,5-Mar-17,262863,72,6-Mar-17,21602703,72
ES1,C00314,IT0001066,4-Sep-17,264444,130,19-Sep-17,21610617,130
ES1,C00313,IT0001020,17-Feb-17,262699,750,20-Feb-17,21602035,640
ES1,C00313,IT0001020,17-Feb-17,262699,750,27-Feb-17,21602352,110
ES1,C00315,IT0001414,11-Jul-17,263921,30,11-Jul-17,21608049,21
ES1,C00205,IT0001012,16-May-17,263450,750,16-May-17,21605859,750
ES1,C00205,IT0001012,23-Dec-16,262173,1000,9-Jan-17,21600230,500
ES1,C00205,IT0001012,23-Dec-16,262173,1000,16-Jan-17,21600518,500
ES1,C00355,IT0001215,10-Aug-17,221440,169,25-Sep-17,21610766,169
ES1,C00311,IT0001068,9-Apr-17,263164,72,11-Apr-17,21604196,72
ES1,C00240,IT0001068,27-Aug-17,264371,144,31-Aug-17,21610025,72
ES1,C00240,IT0001068,27-Aug-17,264371,144,3-Sep-17,21610090,72
ES1,C00102,IT0001068,5-Jul-17,263905,72,11-Aug-17,21609221,72
ES1,C00311,IT0001076,9-Apr-17,263164,500,11-Apr-17,21604196,250
ES1,C00311,IT0001076,9-Apr-17,263164,500,16-Apr-17,21604385,250
ES1,C00354,IT0001076,6-Apr-17,263145,500,23-Apr-17,21604814,500
ES1,C00240,IT0001471,10-Jan-17,262304,4,18-Jan-17,21600569,4
ES3,C00238,IT0001151,29-Sep-17,264666,240,18-Oct-17,21611558,20
ES1,C00335,IT0001012,28-Dec-16,262206,1000,10-Jan-17,21600270,1000
ES1,C00301,IT0001020,3-Feb-17,262547,640,9-Feb-17,21601576,320
ES1,C00301,IT0001020,3-Feb-17,262547,640,10-Feb-17,21601623,320
ES1,C00315,IT0001172,12-May-17,263453,24,19-May-17,21606033,24
ES1,C00301,IT0001159,21-Feb-17,262736,40,13-Mar-17,21602913,40
ES1,C00301,IT0001170,13-Nov-17,265070,60,23-Nov-17,21612871,36
ES1,C00301,IT0001170,13-Nov-17,265070,60,24-Nov-17,21612871,24
ES1,C00287,IT0001096,3-Mar-17,262796,50,3-Mar-17,21602579,50
ES1,C00173,IT0001023,2-Feb-17,291385,750,22-Feb-17,21602070,750
ES1,C00312,IT0001012,14-Feb-17,262658,1000,15-Feb-17,21601832,1000
ES1,C00283,IT0001033,27-Jun-17,263849,130,3-Jul-17,21607877,130
ES1,C00333,IT0001113,14-Nov-17,264999,40,15-Nov-17,21612513,40
ES1,C00301,IT0001113,3-Feb-17,262547,72,16-Mar-17,21603117,72
ES1,C00110,IT0001068,5-Jan-17,262262,216,9-Jan-17,21600236,72
ES1,C00110,IT0001068,5-Jan-17,262262,216,2-Feb-17,21601225,72
ES1,C00173,IT0001117,13-Aug-17,291753,100,30-Aug-17,21609954,100
ES1,C00252,IT0001116,22-Feb-17,291439,100,29-FEB-2017,21602381,100
ES1,C00115,IT0001012,21-Apr-17,263252,1500,30-May-17,21606477,500
ES1,C00115,IT0001012,21-Apr-17,263252,1500,31-May-17,21606552,500
ES1,C00115,IT0001012,21-Apr-17,263252,1500,31-May-17,21606578,500
ES1,C00309,IT0001088,27-Dec-17,265487,320,27-Dec-17,21614060,320
ES1,C00293,IT0001088,3-Mar-17,262823,75,7-Mar-17,21602762,75
ES1,C00274,IT0001307,17-Sep-17,280603,3000,18-Sep-17,21610573,3000
ES1,C00332,IT0001300,5-Dec-17,280619,575,5-Dec-17,21613321,575
ES1,C00358,IT0001491,15-Mar-17,221318,155,10-May-17,21605544,50
ES1,C00363,IT0001364,22-Mar-17,221304,50,25-Apr-17,21604842,50
ES1,C00361,IT0001121,10-May-17,221350,2,23-May-17,21606160,2
ES1,C00355,IT0001233,13-Oct-17,221478,30,7-Nov-17,21612165,30
ES1,C00315,IT0001414,11-Jul-17,263921,30,19-Jul-17,21608384,9
ES1,C00339,IT0001096,1-Oct-17,291814,150,5-Oct-17,21611196,150
ES1,C00361,IT0001120,17-Feb-17,221288,20,20-Feb-17,21601950,20
ES1,C00193,IT0001088,26-Sep-16,261438,1250,25-Jan-17,21600922,130
ES1,C00127,IT0001088,19-Nov-16,261889,250,17-Jan-17,21600539,90
ES1,C00354,IT0001028,18-Sep-17,264483,180,8-Nov-17,21612251,180
ES1,C00335,IT0001113,7-Sep-17,264493,72,17-Oct-17,21611590,72
ES1,C00238,IT0001028,22-Nov-16,261912,180,10-Jan-17,21600275,180
ES1,C00356,IT0001129,13-Feb-17,221214,80,16-Feb-17,21601851,80
ES1,C00293,IT0001088,2-Mar-17,262842,150,6-Mar-17,21602708,150
ES1,C00127,IT0001033,6-Oct-16,261544,30,13-Jan-17,21600434,20
ES1,C00110,IT0001068,5-Jan-17,262262,216,4-Feb-17,21601317,72
ES1,C00313,IT0001406,12-Apr-17,263195,20,28-Apr-17,21605081,20
ES1,C00115,IT0001020,18-Feb-17,262709,640,23-Mar-17,21603341,320
ES1,C00283,IT0001020,20-Jan-17,262424,160,21-Jan-17,21600734,160
ES1,C00115,IT0001020,18-Feb-17,262709,640,27-Mar-17,21603503,320
ES3,C00313,IT0001020,18-May-17,263532,320,31-May-17,21606609,320
ES1,C00129,IT0001020,26-Dec-17,265482,160,27-Dec-17,21613991,160
ES3,C00246,IT0001020,31-May-17,263635,160,31-May-17,21606600,160
ES1,C00237,IT0001024,10-Apr-17,291545,320,13-Apr-17,21604281,320
ES1,C00283,IT0001176,20-Feb-17,262729,6,24-Feb-17,21602209,6
ES1,C00195,IT0001031,23-Nov-17,291913,120,28-Nov-17,21612976,120
ES1,C00287,IT0001114,14-Aug-17,264241,5,18-Aug-17,21609506,5
ES1,C00151,IT0001465,14-Sep-17,264511,3,18-Sep-17,21610535,3
ES1,C00238,IT0001170,10-Mar-17,262921,54,10-May-17,21605580,54
ES1,C00251,IT0001433,12-May-17,291607,14,1-Jun-17,21606634,14
ES1,C00367,IT0001443,23-Dec-16,291307,40,10-Feb-17,21601536,40
ESR,C00357,IT0001081,11-Feb-17,221273,-200,14-Feb-17,21600011,-200
ES1,C00363,IT0001081,7-Aug-17,221436,30,16-Aug-17,21609387,30
ES1,C00355,IT0001236,13-Oct-17,221478,2880,7-Nov-17,21612165,960
ES1,C00355,IT0001236,13-Oct-17,221478,2880,7-Nov-17,21612170,768
ES1,C00355,IT0001236,13-Oct-17,221478,2880,14-Nov-17,21612418,672
ES1,C00355,IT0001236,13-Oct-17,221478,2880,23-Nov-17,21612788,384
ES3,C00290,IT0001476,17-Mar-17,291492,38,26-Mar-17,21603447,38
ES1,C00283,IT0001481,21-Apr-17,263268,32,26-Apr-17,21604928,32
ES1,C00301,IT0001494,20-Jan-17,262428,20,26-Jan-17,21600934,20
ES1,C00280,IT0001481,19-Dec-17,265391,5,20-Dec-17,21613796,5
ES1,C00238,IT0001488,5-Oct-16,261530,13,26-Jan-17,21600959,13
ES1,C00355,IT0001236,13-Oct-17,221478,2880,6-Dec-17,21613223,96
ES1,C00315,IT0001020,5-Jun-17,263690,320,7-Jun-17,21606868,160
ES1,C00315,IT0001020,5-Jun-17,263690,320,11-Jun-17,21607026,160
ES1,C00311,IT0001020,10-Mar-17,262913,320,13-Mar-17,21602920,160
ESR,C00316,IT0001076,28-Dec-16,262212,-250,14-Feb-17,21600018,-250
ES3,C00313,IT0001076,8-Feb-17,262580,400,9-Feb-17,21601512,400
ES3,C00246,IT0001076,22-Mar-17,263012,250,23-Mar-17,21603385,250
ES1,C00172,IT0001076,17-Feb-17,262690,500,20-Feb-17,21602023,250
ES1,C00305,IT0001076,31-Mar-17,263031,100,12-Apr-17,21604250,100
ES1,C00127,IT0001040,17-Feb-17,262686,72,22-Feb-17,21602078,72
ES1,C00283,IT0001467,20-Oct-17,264852,24,24-Oct-17,21611739,24
ES1,C00205,IT0001162,20-Sep-17,264585,84,31-Oct-17,21611998,84
ES1,C00191,IT0001088,5-Jul-17,263903,3,20-Jul-17,21608407,3
ES1,C00191,IT0001076,4-Jun-17,263513,500,4-Jun-17,21606703,250
ES1,C00301,IT0001012,16-Aug-17,264271,1250,22-Aug-17,21609643,500
ES1,C00289,IT0001108,18-May-17,263481,50,30-May-17,21606518,50
ES1,C00301,IT0001012,16-Aug-17,264271,1250,24-Aug-17,21609807,500
ES1,C00251,IT0001012,19-May-17,291625,800,1-Jun-17,21606635,800
ES1,C00312,IT0001076,4-Apr-17,263124,250,5-Apr-17,21603994,250
ES1,C00309,IT0001012,4-Feb-17,262561,1000,8-Feb-17,21601464,1000
ES1,C00172,IT0001076,17-Feb-17,262690,500,3-Mar-17,21602618,250
ES1,C00312,IT0001433,31-Dec-16,262235,14,2-Jan-17,21600026,14
ES3,C00205,IT0001124,6-Dec-17,265275,80,7-Dec-17,21613334,80
ES1,C00191,IT0001151,8-Feb-17,262606,88,16-Feb-17,21601813,88
ES1,C00361,IT0001124,17-Feb-17,221288,60,20-Feb-17,21601950,60
ES1,C00315,IT0001151,7-Mar-17,262884,240,23-Mar-17,21603400,240
ES1,C00240,IT0001162,27-Aug-17,264371,30,31-Aug-17,21610025,30
ES1,C00301,IT0001170,27-Sep-17,264648,90,29-Sep-17,21610991,90
ES1,C00112,IT0001116,6-Jan-17,291324,432,16-Jan-17,21600472,144
ES1,C00112,IT0001116,6-Jan-17,291324,432,16-Jan-17,21600473,72
ES1,C00112,IT0001116,6-Jan-17,291324,432,27-Jan-17,21601003,216
ES1,C00101,IT0001172,16-May-17,263504,6,25-May-17,21606340,6
ES1,C00238,IT0001172,9-Jan-17,262295,120,13-Jan-17,21600450,72
ES1,C00360,IT0001394,4-Dec-17,221505,1,26-Dec-17,21613928,1
ES3,C00316,IT0001089,27-Oct-17,264896,10,27-Oct-17,21611860,8
ES3,C00316,IT0001089,27-Oct-17,264896,10,9-Nov-17,21612300,2
ES1,C00293,IT0001088,11-Feb-17,262644,100,14-Feb-17,21601758,100
ES1,C00301,IT0001012,16-Aug-17,264271,1250,28-Aug-17,21609926,250
ES1,C00283,IT0001012,25-Jul-17,264033,250,2-Aug-17,21608883,250
ES3,C00110,IT0001012,14-Mar-17,262948,1250,17-Mar-17,21603149,500
ES3,C00340,IT0001088,27-Mar-17,263058,160,2-Apr-17,21603828,160
ES1,C00307,IT0001040,16-Oct-17,264797,72,18-Oct-17,21611523,72
ES3,C00158,IT0001088,11-Jan-17,262322,80,14-Jan-17,21600457,80
ES3,C00139,IT0001076,3-May-17,263380,345,9-May-17,21605491,345
ES1,C00314,IT0001076,4-Jul-17,263885,750,19-Jul-17,21608428,250
ES1,C00314,IT0001076,4-Jul-17,263885,750,25-Jul-17,21608647,250
ES1,C00314,IT0001076,4-Jul-17,263885,750,8-Aug-17,21609096,250
ES1,C00205,IT0001076,1-May-17,263316,500,3-May-17,21605291,250
ES1,C00205,IT0001076,1-May-17,263316,500,7-May-17,21605404,250
ES3,C00238,IT0001012,18-Aug-17,264280,2000,22-Aug-17,21609693,500
ES3,C00238,IT0001012,18-Aug-17,264280,2000,22-Aug-17,21609693,250
ES3,C00238,IT0001012,18-Aug-17,264280,2000,25-Aug-17,21609800,750
ES3,C00238,IT0001012,18-Aug-17,264280,2000,27-Aug-17,21609896,500
ES3,C00277,IT0001088,7-Dec-17,265282,30,15-Dec-17,21613604,30
ES1,C00115,IT0001088,13-Nov-17,265057,480,20-Nov-17,21612632,160
ES1,C00115,IT0001088,13-Nov-17,265057,480,24-Nov-17,21612840,160
ES1,C00277,IT0001076,4-Aug-17,264142,90,8-Aug-17,21609109,90
ES1,C00102,IT0001012,3-Mar-17,262815,2000,16-Mar-17,21603046,750
ES1,C00102,IT0001012,3-Mar-17,262815,2000,20-Mar-17,21603193,500
ES1,C00102,IT0001012,3-Mar-17,262815,2000,23-Mar-17,21603366,500
ES1,C00127,IT0001012,6-Oct-16,261544,1250,11-Jan-17,21600340,250
ES1,C00127,IT0001012,6-Oct-16,261544,1250,13-Jan-17,21600434,250
ES1,C00102,IT0001012,3-Mar-17,262815,2000,26-Mar-17,21603459,250
ES1,C00355,IT0001233,26-May-17,221380,60,5-Jul-17,21607947,60
ES1,C00355,IT0001222,28-Sep-17,221471,624,12-Oct-17,21611280,624
ES1,C00361,IT0001491,10-May-17,221350,70,23-May-17,21606160,70
ES1,C00359,IT0001491,26-Mar-17,221322,25,27-Apr-17,21604971,25
ES1,C00355,IT0001230,9-Jan-17,221247,660,21-Feb-17,21602014,540
ES1,C00355,IT0001230,9-Jan-17,221247,660,29-FEB-2017,21602370,60
ES1,C00257,IT0001012,15-May-17,263472,250,17-May-17,21605906,250
ES1,C00240,IT0001088,12-Apr-17,263196,320,13-Apr-17,21604339,320
ES1,C00101,IT0001088,7-Sep-17,264491,640,8-Sep-17,21610355,640
ES1,C00138,IT0001043,21-Sep-17,291800,8,29-Sep-17,21610951,8
ES1,C00313,IT0001040,24-Oct-17,264861,72,2-Nov-17,21612096,72
ES1,C00127,IT0001040,22-Sep-17,264609,72,25-Sep-17,21610773,72
ES3,C00238,IT0001040,29-Aug-17,264404,144,4-Oct-17,21611093,144
ES1,C00354,IT0001162,7-Apr-17,263150,48,27-Jun-17,21607692,48
ES1,C00313,IT0001151,22-Nov-17,265165,80,26-Nov-17,21612960,80
ES1,C00238,IT0001170,17-Jan-17,262363,36,1-Mar-17,21602518,36
ES1,C00158,IT0001135,26-Nov-17,265196,8,14-Dec-17,21613508,8
ES1,C00166,IT0001126,30-Mar-17,263085,250,2-Apr-17,21603816,9
ES1,C00166,IT0001126,30-Mar-17,263085,250,20-Apr-17,21604648,241
ES3,C00342,IT0001076,28-Dec-17,265508,1000,29-Dec-17,21614089,500
ES3,C00166,IT0001076,26-Oct-17,264844,250,27-Oct-17,21611875,250
ES1,C00311,IT0001020,10-Mar-17,262913,320,15-Mar-17,21602998,160
ES1,C00115,IT0001020,18-Jul-17,263960,320,31-Jul-17,21608805,320
ES3,C00313,IT0001020,14-Aug-17,264245,320,17-Aug-17,21609481,160
ES3,C00313,IT0001020,14-Aug-17,264245,320,18-Aug-17,21609540,160
ES3,C00313,IT0001090,18-Sep-17,264549,290,20-Sep-17,21610615,290
ES1,C00115,IT0001020,13-Nov-17,265057,480,20-Nov-17,21612632,160
ES1,C00115,IT0001020,13-Nov-17,265057,480,24-Nov-17,21612840,160
ES1,C00126,IT0001076,6-Nov-17,264992,500,7-Nov-17,21612181,250
ES1,C00126,IT0001076,6-Nov-17,264992,500,23-Nov-17,21612848,250
ES1,C00283,IT0001076,5-Dec-17,265263,500,6-Dec-17,21613240,250
ES1,C00283,IT0001076,5-Dec-17,265263,500,7-Dec-17,21613273,250
ES1,C00283,IT0001020,16-May-17,263498,320,28-May-17,21606397,320
ES1,C00237,IT0001415,4-Feb-17,291392,30,7-Feb-17,21601391,30
ES1,C00257,IT0001415,15-Dec-17,265384,15,20-Dec-17,21613736,15
ES1,C00115,IT0001020,13-Nov-17,265057,480,29-Nov-17,21613060,160
ES1,C00284,IT0001022,5-Dec-16,291271,300,3-Jan-17,21600030,300
ES3,C00110,IT0001040,14-Mar-17,262948,72,17-Mar-17,21603149,72
ES1,C00115,IT0001076,18-Jan-17,262331,1250,20-Jan-17,21600646,500
ES1,C00277,IT0001101,1-Sep-17,264434,50,8-Sep-17,21610314,50
ES1,C00313,IT0001101,21-Feb-17,262743,180,22-Feb-17,21602094,180
ES3,C00277,IT0001101,17-Jul-17,263930,20,18-Jul-17,21608375,20
ES1,C00115,IT0001101,21-May-17,263545,180,21-Jun-17,21607434,180
ES1,C00301,IT0001033,21-Feb-17,262736,130,5-Mar-17,21602664,130
ES1,C00115,IT0001076,18-Jan-17,262331,1250,28-Jan-17,21601019,250
